cases,deaths,country,geoid,countryterritorycode,population,continentexp,date,date.int,log.cases,log.deaths,tot.cases,tot.deaths,cum.cases,cum.deaths,n.nonzero.rows,prop.zero.cases,prop.zero.deaths,delta.next.non0,max.gap,is.train,ctry.min.date.int,ctry.min.date,date.int.delta,ctry.first.log.cases,adj.log.cases
218,4,kazakhstan,KZ,KAZ,18276499,Asia,2020-04-14,18366,5.38449506278909,1.38629436111989,2025,19,1179,14,38,0.0256410256410256,0.692307692307692,1,1,FALSE,,,,,
88,0,kazakhstan,KZ,KAZ,18276499,Asia,2020-04-15,18367,4.47733681447821,-Inf,2025,19,1267,14,38,0.0256410256410256,0.692307692307692,1,1,FALSE,,,,,
64,2,kazakhstan,KZ,KAZ,18276499,Asia,2020-04-16,18368,4.15888308335967,0.693147180559945,2025,19,1331,16,38,0.0256410256410256,0.692307692307692,1,1,FALSE,,,,,
139,1,kazakhstan,KZ,KAZ,18276499,Asia,2020-04-17,18369,4.93447393313069,0,2025,19,1470,17,38,0.0256410256410256,0.692307692307692,1,1,FALSE,,,,,
121,0,kazakhstan,KZ,KAZ,18276499,Asia,2020-04-18,18370,4.79579054559674,-Inf,2025,19,1591,17,38,0.0256410256410256,0.692307692307692,1,1,FALSE,,,,,
63,0,kazakhstan,KZ,KAZ,18276499,Asia,2020-04-19,18371,4.14313472639153,-Inf,2025,19,1654,17,38,0.0256410256410256,0.692307692307692,1,1,FALSE,,,,,
81,2,kazakhstan,KZ,KAZ,18276499,Asia,2020-04-20,18372,4.39444915467244,0.693147180559945,2025,19,1735,19,38,0.0256410256410256,0.692307692307692,1,1,FALSE,,,,,
214,0,kazakhstan,KZ,KAZ,18276499,Asia,2020-04-21,18373,5.36597601502185,-Inf,2025,19,1949,19,38,0.0256410256410256,0.692307692307692,1,1,FALSE,,,,,
76,0,kazakhstan,KZ,KAZ,18276499,Asia,2020-04-22,18374,4.33073334028633,-Inf,2025,19,2025,19,38,0.0256410256410256,0.692307692307692,1,1,FALSE,,,,,
2,0,laos,LA,LAO,7061507,Asia,2020-03-25,18346,0.693147180559945,-Inf,19,0,2,0,10,0.655172413793103,1,2,4,FALSE,,,,,
0,0,laos,LA,LAO,7061507,Asia,2020-03-26,18347,-Inf,-Inf,19,0,2,0,10,0.655172413793103,1,,,FALSE,,,,,
4,0,laos,LA,LAO,7061507,Asia,2020-03-27,18348,1.38629436111989,-Inf,19,0,6,0,10,0.655172413793103,1,4,4,FALSE,,,,,
0,0,laos,LA,LAO,7061507,Asia,2020-03-28,18349,-Inf,-Inf,19,0,6,0,10,0.655172413793103,1,,,FALSE,,,,,
0,0,laos,LA,LAO,7061507,Asia,2020-03-29,18350,-Inf,-Inf,19,0,6,0,10,0.655172413793103,1,,,FALSE,,,,,
0,0,laos,LA,LAO,7061507,Asia,2020-03-30,18351,-Inf,-Inf,19,0,6,0,10,0.655172413793103,1,,,FALSE,,,,,
3,0,laos,LA,LAO,7061507,Asia,2020-03-31,18352,1.09861228866811,-Inf,19,0,9,0,10,0.655172413793103,1,2,4,FALSE,,,,,
0,0,laos,LA,LAO,7061507,Asia,2020-04-01,18353,-Inf,-Inf,19,0,9,0,10,0.655172413793103,1,,,FALSE,,,,,
1,0,laos,LA,LAO,7061507,Asia,2020-04-02,18354,0,-Inf,19,0,10,0,10,0.655172413793103,1,4,4,FALSE,,,,,
0,0,laos,LA,LAO,7061507,Asia,2020-04-03,18355,-Inf,-Inf,19,0,10,0,10,0.655172413793103,1,,,FALSE,,,,,
0,0,laos,LA,LAO,7061507,Asia,2020-04-04,18356,-Inf,-Inf,19,0,10,0,10,0.655172413793103,1,,,FALSE,,,,,
0,0,laos,LA,LAO,7061507,Asia,2020-04-05,18357,-Inf,-Inf,19,0,10,0,10,0.655172413793103,1,,,FALSE,,,,,
1,0,laos,LA,LAO,7061507,Asia,2020-04-06,18358,0,-Inf,19,0,11,0,10,0.655172413793103,1,1,2,FALSE,,,,,
1,0,laos,LA,LAO,7061507,Asia,2020-04-07,18359,0,-Inf,19,0,12,0,10,0.655172413793103,1,2,2,FALSE,,,,,
0,0,laos,LA,LAO,7061507,Asia,2020-04-08,18360,-Inf,-Inf,19,0,12,0,10,0.655172413793103,1,,,FALSE,,,,,
3,0,laos,LA,LAO,7061507,Asia,2020-04-09,18361,1.09861228866811,-Inf,19,0,15,0,10,0.655172413793103,1,1,2,FALSE,,,,,
1,0,laos,LA,LAO,7061507,Asia,2020-04-10,18362,0,-Inf,19,0,16,0,10,0.655172413793103,1,2,2,FALSE,,,,,
0,0,laos,LA,LAO,7061507,Asia,2020-04-11,18363,-Inf,-Inf,19,0,16,0,10,0.655172413793103,1,,,FALSE,,,,,
2,0,laos,LA,LAO,7061507,Asia,2020-04-12,18364,0.693147180559945,-Inf,19,0,18,0,10,0.655172413793103,1,1,1,FALSE,,,,,
1,0,laos,LA,LAO,7061507,Asia,2020-04-13,18365,0,-Inf,19,0,19,0,10,0.655172413793103,1,1,1,FALSE,,,,,
0,0,laos,LA,LAO,7061507,Asia,2020-04-14,18366,-Inf,-Inf,19,0,19,0,10,0.655172413793103,1,,,FALSE,,,,,
0,0,laos,LA,LAO,7061507,Asia,2020-04-15,18367,-Inf,-Inf,19,0,19,0,10,0.655172413793103,1,,,FALSE,,,,,
0,0,laos,LA,LAO,7061507,Asia,2020-04-16,18368,-Inf,-Inf,19,0,19,0,10,0.655172413793103,1,,,FALSE,,,,,
0,0,laos,LA,LAO,7061507,Asia,2020-04-17,18369,-Inf,-Inf,19,0,19,0,10,0.655172413793103,1,,,FALSE,,,,,
0,0,laos,LA,LAO,7061507,Asia,2020-04-18,18370,-Inf,-Inf,19,0,19,0,10,0.655172413793103,1,,,FALSE,,,,,
0,0,laos,LA,LAO,7061507,Asia,2020-04-19,18371,-Inf,-Inf,19,0,19,0,10,0.655172413793103,1,,,FALSE,,,,,
0,0,laos,LA,LAO,7061507,Asia,2020-04-20,18372,-Inf,-Inf,19,0,19,0,10,0.655172413793103,1,,,FALSE,,,,,
0,0,laos,LA,LAO,7061507,Asia,2020-04-21,18373,-Inf,-Inf,19,0,19,0,10,0.655172413793103,1,,,FALSE,,,,,
0,0,laos,LA,LAO,7061507,Asia,2020-04-22,18374,-Inf,-Inf,19,0,19,0,10,0.655172413793103,1,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2019-12-31,18261,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-01,18262,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-02,18263,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-03,18264,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-04,18265,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-05,18266,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-06,18267,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-07,18268,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-08,18269,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-09,18270,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-10,18271,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-11,18272,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-12,18273,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-13,18274,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-14,18275,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-15,18276,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-16,18277,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-17,18278,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-18,18279,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-19,18280,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-20,18281,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-21,18282,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-22,18283,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-23,18284,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-24,18285,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-25,18286,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-26,18287,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-27,18288,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-28,18289,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-29,18290,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-30,18291,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-01-31,18292,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-02-01,18293,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-02-02,18294,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-02-03,18295,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-02-04,18296,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-02-05,18297,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-02-06,18298,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-02-07,18299,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-02-08,18300,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-02-09,18301,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-02-10,18302,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-02-11,18303,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-02-12,18304,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-02-13,18305,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-02-14,18306,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-02-15,18307,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-02-16,18308,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-02-17,18309,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-02-18,18310,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-02-19,18311,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-02-20,18312,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-02-21,18313,-Inf,-Inf,677,21,0,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
1,0,lebanon,LB,LBN,6848925,Asia,2020-02-22,18314,0,-Inf,677,21,1,0,48,0.563636363636364,0.854545454545455,5,5,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-02-23,18315,-Inf,-Inf,677,21,1,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-02-24,18316,-Inf,-Inf,677,21,1,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-02-25,18317,-Inf,-Inf,677,21,1,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-02-26,18318,-Inf,-Inf,677,21,1,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
1,0,lebanon,LB,LBN,6848925,Asia,2020-02-27,18319,0,-Inf,677,21,2,0,48,0.563636363636364,0.854545454545455,1,3,FALSE,,,,,
1,0,lebanon,LB,LBN,6848925,Asia,2020-02-28,18320,0,-Inf,677,21,3,0,48,0.563636363636364,0.854545454545455,2,3,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-02-29,18321,-Inf,-Inf,677,21,3,0,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
1,0,lebanon,LB,LBN,6848925,Asia,2020-03-01,18322,0,-Inf,677,21,4,0,48,0.563636363636364,0.854545454545455,1,3,FALSE,,,,,
6,0,lebanon,LB,LBN,6848925,Asia,2020-03-02,18323,1.79175946922806,-Inf,677,21,10,0,48,0.563636363636364,0.854545454545455,1,3,FALSE,,,,,
3,0,lebanon,LB,LBN,6848925,Asia,2020-03-03,18324,1.09861228866811,-Inf,677,21,13,0,48,0.563636363636364,0.854545454545455,3,3,FALSE,,,,,
3,0,lebanon,LB,LBN,6848925,Asia,2020-03-06,18327,1.09861228866811,-Inf,677,21,16,0,48,0.563636363636364,0.854545454545455,1,2,FALSE,,,,,
6,0,lebanon,LB,LBN,6848925,Asia,2020-03-07,18328,1.79175946922806,-Inf,677,21,22,0,48,0.563636363636364,0.854545454545455,2,2,FALSE,,,,,
10,0,lebanon,LB,LBN,6848925,Asia,2020-03-09,18330,2.30258509299405,-Inf,677,21,32,0,48,0.563636363636364,0.854545454545455,1,2,FALSE,,,,,
9,0,lebanon,LB,LBN,6848925,Asia,2020-03-10,18331,2.19722457733622,-Inf,677,21,41,0,48,0.563636363636364,0.854545454545455,2,2,FALSE,,,,,
0,1,lebanon,LB,LBN,6848925,Asia,2020-03-11,18332,-Inf,0,677,21,41,1,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
20,1,lebanon,LB,LBN,6848925,Asia,2020-03-12,18333,2.99573227355399,0,677,21,61,2,48,0.563636363636364,0.854545454545455,1,2,FALSE,,,,,
5,0,lebanon,LB,LBN,6848925,Asia,2020-03-13,18334,1.6094379124341,-Inf,677,21,66,2,48,0.563636363636364,0.854545454545455,2,2,FALSE,,,,,
27,1,lebanon,LB,LBN,6848925,Asia,2020-03-15,18336,3.29583686600433,0,677,21,93,3,48,0.563636363636364,0.854545454545455,1,2,FALSE,,,,,
6,0,lebanon,LB,LBN,6848925,Asia,2020-03-16,18337,1.79175946922806,-Inf,677,21,99,3,48,0.563636363636364,0.854545454545455,1,2,FALSE,,,,,
21,0,lebanon,LB,LBN,6848925,Asia,2020-03-17,18338,3.04452243772342,-Inf,677,21,120,3,48,0.563636363636364,0.854545454545455,2,2,FALSE,,,,,
0,0,lebanon,LB,LBN,6848925,Asia,2020-03-18,18339,-Inf,-Inf,677,21,120,3,48,0.563636363636364,0.854545454545455,,,FALSE,,,,,
13,1,lebanon,LB,LBN,6848925,Asia,2020-03-19,18340,2.56494935746154,0,677,21,133,4,48,0.563636363636364,0.854545454545455,1,2,FALSE,,,,,
16,0,lebanon,LB,LBN,6848925,Asia,2020-03-20,18341,2.77258872223978,-Inf,677,21,149,4,48,0.563636363636364,0.854545454545455,1,2,FALSE,,,,,
