cases,deaths,geoid,continentexp,countryterritorycode,population,country,date,date.int,log.cases,log.deaths,tot.cases,tot.deaths,cum.cases,cum.deaths,n.nonzero.rows,prop.zero.cases,prop.zero.deaths,delta.next.non0,max.gap,is.train,ctry.min.date.int,ctry.min.date,date.int.delta,ctry.first.log.cases,adj.log.cases
87,2,JP,Asia,JPN,126529100,japan,2020-03-31,18352,4.46590811865458,0.693147180559945,10751,171,1953,56,75,0.330357142857143,0.607142857142857,2,2,FALSE,,,,,
0,0,JP,Asia,JPN,126529100,japan,2020-04-01,18353,-Inf,-Inf,10751,171,1953,56,75,0.330357142857143,0.607142857142857,,,FALSE,,,,,
225,1,JP,Asia,JPN,126529100,japan,2020-04-02,18354,5.41610040220442,0,10751,171,2178,57,75,0.330357142857143,0.607142857142857,1,1,FALSE,,,,,
439,6,JP,Asia,JPN,126529100,japan,2020-04-03,18355,6.08449941307517,1.79175946922806,10751,171,2617,63,75,0.330357142857143,0.607142857142857,1,1,FALSE,,,,,
318,6,JP,Asia,JPN,126529100,japan,2020-04-04,18356,5.76205138278018,1.79175946922806,10751,171,2935,69,75,0.330357142857143,0.607142857142857,1,1,FALSE,,,,,
336,1,JP,Asia,JPN,126529100,japan,2020-04-05,18357,5.8171111599632,0,10751,171,3271,70,75,0.330357142857143,0.607142857142857,1,1,FALSE,,,,,
383,3,JP,Asia,JPN,126529100,japan,2020-04-06,18358,5.94803498918065,1.09861228866811,10751,171,3654,73,75,0.330357142857143,0.607142857142857,1,1,FALSE,,,,,
163,7,JP,Asia,JPN,126529100,japan,2020-04-07,18359,5.09375020080676,1.94591014905531,10751,171,3817,80,75,0.330357142857143,0.607142857142857,1,1,FALSE,,,,,
89,0,JP,Asia,JPN,126529100,japan,2020-04-08,18360,4.48863636973214,-Inf,10751,171,3906,80,75,0.330357142857143,0.607142857142857,1,1,FALSE,,,,,
351,1,JP,Asia,JPN,126529100,japan,2020-04-09,18361,5.86078622346587,0,10751,171,4257,81,75,0.330357142857143,0.607142857142857,1,1,FALSE,,,,,
410,4,JP,Asia,JPN,126529100,japan,2020-04-10,18362,6.01615715969835,1.38629436111989,10751,171,4667,85,75,0.330357142857143,0.607142857142857,1,1,FALSE,,,,,
680,3,JP,Asia,JPN,126529100,japan,2020-04-11,18363,6.52209279817015,1.09861228866811,10751,171,5347,88,75,0.330357142857143,0.607142857142857,1,1,FALSE,,,,,
1401,10,JP,Asia,JPN,126529100,japan,2020-04-12,18364,7.24494154633701,2.30258509299405,10751,171,6748,98,75,0.330357142857143,0.607142857142857,1,1,FALSE,,,,,
507,4,JP,Asia,JPN,126529100,japan,2020-04-13,18365,6.22851100359118,1.38629436111989,10751,171,7255,102,75,0.330357142857143,0.607142857142857,1,1,FALSE,,,,,
390,7,JP,Asia,JPN,126529100,japan,2020-04-14,18366,5.96614673912369,1.94591014905531,10751,171,7645,109,75,0.330357142857143,0.607142857142857,1,1,FALSE,,,,,
455,10,JP,Asia,JPN,126529100,japan,2020-04-15,18367,6.12029741895095,2.30258509299405,10751,171,8100,119,75,0.330357142857143,0.607142857142857,1,1,FALSE,,,,,
482,17,JP,Asia,JPN,126529100,japan,2020-04-16,18368,6.1779441140506,2.83321334405622,10751,171,8582,136,75,0.330357142857143,0.607142857142857,1,1,FALSE,,,,,
585,12,JP,Asia,JPN,126529100,japan,2020-04-17,18369,6.37161184723186,2.484906649788,10751,171,9167,148,75,0.330357142857143,0.607142857142857,1,1,FALSE,,,,,
628,6,JP,Asia,JPN,126529100,japan,2020-04-18,18370,6.4425401664682,1.79175946922806,10751,171,9795,154,75,0.330357142857143,0.607142857142857,1,1,FALSE,,,,,
566,7,JP,Asia,JPN,126529100,japan,2020-04-19,18371,6.33859407820318,1.94591014905531,10751,171,10361,161,75,0.330357142857143,0.607142857142857,1,1,FALSE,,,,,
390,10,JP,Asia,JPN,126529100,japan,2020-04-20,18372,5.96614673912369,2.30258509299405,10751,171,10751,171,75,0.330357142857143,0.607142857142857,1,1,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2019-12-31,18261,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-01,18262,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-02,18263,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-03,18264,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-04,18265,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-05,18266,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-06,18267,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-07,18268,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-08,18269,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-09,18270,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-10,18271,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-11,18272,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-12,18273,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-13,18274,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-14,18275,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-15,18276,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-16,18277,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-17,18278,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-18,18279,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-19,18280,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-20,18281,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-21,18282,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-22,18283,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-23,18284,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-24,18285,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-25,18286,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-26,18287,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-27,18288,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-28,18289,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-29,18290,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-30,18291,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-01-31,18292,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-02-01,18293,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-02-02,18294,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-02-03,18295,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-02-04,18296,-Inf,-Inf,696,7,0,0,16,0.75,0.921875,,,FALSE,,,,,
10,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-02-05,18297,2.30258509299405,-Inf,696,7,10,0,16,0.75,0.921875,1,3,FALSE,,,,,
10,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-02-06,18298,2.30258509299405,-Inf,696,7,20,0,16,0.75,0.921875,1,3,FALSE,,,,,
41,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-02-07,18299,3.71357206670431,-Inf,696,7,61,0,16,0.75,0.921875,1,3,FALSE,,,,,
3,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-02-08,18300,1.09861228866811,-Inf,696,7,64,0,16,0.75,0.921875,2,3,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-02-09,18301,-Inf,-Inf,696,7,64,0,16,0.75,0.921875,,,FALSE,,,,,
6,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-02-10,18302,1.79175946922806,-Inf,696,7,70,0,16,0.75,0.921875,1,3,FALSE,,,,,
65,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-02-11,18303,4.17438726989564,-Inf,696,7,135,0,16,0.75,0.921875,1,3,FALSE,,,,,
39,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-02-12,18304,3.66356164612965,-Inf,696,7,174,0,16,0.75,0.921875,2,3,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-02-13,18305,-Inf,-Inf,696,7,174,0,16,0.75,0.921875,,,FALSE,,,,,
47,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-02-14,18306,3.85014760171006,-Inf,696,7,221,0,16,0.75,0.921875,2,3,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-02-15,18307,-Inf,-Inf,696,7,221,0,16,0.75,0.921875,,,FALSE,,,,,
134,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-02-16,18308,4.89783979995091,-Inf,696,7,355,0,16,0.75,0.921875,2,3,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-02-17,18309,-Inf,-Inf,696,7,355,0,16,0.75,0.921875,,,FALSE,,,,,
99,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-02-18,18310,4.59511985013459,-Inf,696,7,454,0,16,0.75,0.921875,1,3,FALSE,,,,,
88,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-02-19,18311,4.47733681447821,-Inf,696,7,542,0,16,0.75,0.921875,1,3,FALSE,,,,,
79,2,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-02-20,18312,4.36944785246702,0.693147180559945,696,7,621,2,16,0.75,0.921875,1,3,FALSE,,,,,
13,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-02-21,18313,2.56494935746154,-Inf,696,7,634,2,16,0.75,0.921875,3,3,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-02-22,18314,-Inf,-Inf,696,7,634,2,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-02-23,18315,-Inf,-Inf,696,7,634,2,16,0.75,0.921875,,,FALSE,,,,,
57,1,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-02-24,18316,4.04305126783455,0,696,7,691,3,16,0.75,0.921875,3,3,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-02-25,18317,-Inf,-Inf,696,7,691,3,16,0.75,0.921875,,,FALSE,,,,,
0,1,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-02-26,18318,-Inf,0,696,7,691,4,16,0.75,0.921875,,,FALSE,,,,,
14,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-02-27,18319,2.63905732961526,-Inf,696,7,705,4,16,0.75,0.921875,1,1,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-02-28,18320,-Inf,-Inf,696,7,705,4,16,0.75,0.921875,,,FALSE,,,,,
0,2,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-02-29,18321,-Inf,0.693147180559945,696,7,705,6,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-03-01,18322,-Inf,-Inf,696,7,705,6,16,0.75,0.921875,,,FALSE,,,,,
0,0,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-03-02,18323,-Inf,-Inf,696,7,705,6,16,0.75,0.921875,,,FALSE,,,,,
-9,1,JPG11668,Other,N/A,3000,cases_on_an_international_conveyance_japan,2020-03-10,18331,,0,696,7,696,7,16,0.75,0.921875,,,FALSE,,,,,
1,0,KE,Africa,KEN,51393010,kenya,2020-03-14,18335,0,-Inf,270,14,1,0,31,0.184210526315789,0.710526315789474,2,4,FALSE,,,,,
0,0,KE,Africa,KEN,51393010,kenya,2020-03-15,18336,-Inf,-Inf,270,14,1,0,31,0.184210526315789,0.710526315789474,,,FALSE,,,,,
2,0,KE,Africa,KEN,51393010,kenya,2020-03-16,18337,0.693147180559945,-Inf,270,14,3,0,31,0.184210526315789,0.710526315789474,2,4,FALSE,,,,,
0,0,KE,Africa,KEN,51393010,kenya,2020-03-17,18338,-Inf,-Inf,270,14,3,0,31,0.184210526315789,0.710526315789474,,,FALSE,,,,,
1,0,KE,Africa,KEN,51393010,kenya,2020-03-18,18339,0,-Inf,270,14,4,0,31,0.184210526315789,0.710526315789474,1,4,FALSE,,,,,
3,0,KE,Africa,KEN,51393010,kenya,2020-03-19,18340,1.09861228866811,-Inf,270,14,7,0,31,0.184210526315789,0.710526315789474,4,4,FALSE,,,,,
0,0,KE,Africa,KEN,51393010,kenya,2020-03-20,18341,-Inf,-Inf,270,14,7,0,31,0.184210526315789,0.710526315789474,,,FALSE,,,,,
0,0,KE,Africa,KEN,51393010,kenya,2020-03-21,18342,-Inf,-Inf,270,14,7,0,31,0.184210526315789,0.710526315789474,,,FALSE,,,,,
0,0,KE,Africa,KEN,51393010,kenya,2020-03-22,18343,-Inf,-Inf,270,14,7,0,31,0.184210526315789,0.710526315789474,,,FALSE,,,,,
8,0,KE,Africa,KEN,51393010,kenya,2020-03-23,18344,2.07944154167984,-Inf,270,14,15,0,31,0.184210526315789,0.710526315789474,1,2,FALSE,,,,,
1,0,KE,Africa,KEN,51393010,kenya,2020-03-24,18345,0,-Inf,270,14,16,0,31,0.184210526315789,0.710526315789474,1,2,FALSE,,,,,
9,0,KE,Africa,KEN,51393010,kenya,2020-03-25,18346,2.19722457733622,-Inf,270,14,25,0,31,0.184210526315789,0.710526315789474,2,2,FALSE,,,,,
0,0,KE,Africa,KEN,51393010,kenya,2020-03-26,18347,-Inf,-Inf,270,14,25,0,31,0.184210526315789,0.710526315789474,,,FALSE,,,,,
6,1,KE,Africa,KEN,51393010,kenya,2020-03-27,18348,1.79175946922806,0,270,14,31,1,31,0.184210526315789,0.710526315789474,2,2,FALSE,,,,,
0,0,KE,Africa,KEN,51393010,kenya,2020-03-28,18349,-Inf,-Inf,270,14,31,1,31,0.184210526315789,0.710526315789474,,,FALSE,,,,,
7,0,KE,Africa,KEN,51393010,kenya,2020-03-29,18350,1.94591014905531,-Inf,270,14,38,1,31,0.184210526315789,0.710526315789474,1,1,FALSE,,,,,
4,0,KE,Africa,KEN,51393010,kenya,2020-03-30,18351,1.38629436111989,-Inf,270,14,42,1,31,0.184210526315789,0.710526315789474,1,1,FALSE,,,,,
8,0,KE,Africa,KEN,51393010,kenya,2020-03-31,18352,2.07944154167984,-Inf,270,14,50,1,31,0.184210526315789,0.710526315789474,1,1,FALSE,,,,,
9,0,KE,Africa,KEN,51393010,kenya,2020-04-01,18353,2.19722457733622,-Inf,270,14,59,1,31,0.184210526315789,0.710526315789474,1,1,FALSE,,,,,
22,0,KE,Africa,KEN,51393010,kenya,2020-04-02,18354,3.09104245335832,-Inf,270,14,81,1,31,0.184210526315789,0.710526315789474,1,1,FALSE,,,,,
29,2,KE,Africa,KEN,51393010,kenya,2020-04-03,18355,3.36729582998647,0.693147180559945,270,14,110,3,31,0.184210526315789,0.710526315789474,1,1,FALSE,,,,,
12,1,KE,Africa,KEN,51393010,kenya,2020-04-04,18356,2.484906649788,0,270,14,122,4,31,0.184210526315789,0.710526315789474,1,1,FALSE,,,,,
4,0,KE,Africa,KEN,51393010,kenya,2020-04-05,18357,1.38629436111989,-Inf,270,14,126,4,31,0.184210526315789,0.710526315789474,1,1,FALSE,,,,,
16,0,KE,Africa,KEN,51393010,kenya,2020-04-06,18358,2.77258872223978,-Inf,270,14,142,4,31,0.184210526315789,0.710526315789474,1,1,FALSE,,,,,
16,0,KE,Africa,KEN,51393010,kenya,2020-04-07,18359,2.77258872223978,-Inf,270,14,158,4,31,0.184210526315789,0.710526315789474,1,1,FALSE,,,,,
14,2,KE,Africa,KEN,51393010,kenya,2020-04-08,18360,2.63905732961526,0.693147180559945,270,14,172,6,31,0.184210526315789,0.710526315789474,1,1,FALSE,,,,,
7,0,KE,Africa,KEN,51393010,kenya,2020-04-09,18361,1.94591014905531,-Inf,270,14,179,6,31,0.184210526315789,0.710526315789474,1,1,FALSE,,,,,
5,1,KE,Africa,KEN,51393010,kenya,2020-04-10,18362,1.6094379124341,0,270,14,184,7,31,0.184210526315789,0.710526315789474,1,1,FALSE,,,,,
5,0,KE,Africa,KEN,51393010,kenya,2020-04-11,18363,1.6094379124341,-Inf,270,14,189,7,31,0.184210526315789,0.710526315789474,1,1,FALSE,,,,,
2,0,KE,Africa,KEN,51393010,kenya,2020-04-12,18364,0.693147180559945,-Inf,270,14,191,7,31,0.184210526315789,0.710526315789474,1,1,FALSE,,,,,
6,1,KE,Africa,KEN,51393010,kenya,2020-04-13,18365,1.79175946922806,0,270,14,197,8,31,0.184210526315789,0.710526315789474,1,1,FALSE,,,,,
11,1,KE,Africa,KEN,51393010,kenya,2020-04-14,18366,2.39789527279837,0,270,14,208,9,31,0.184210526315789,0.710526315789474,1,1,FALSE,,,,,
8,0,KE,Africa,KEN,51393010,kenya,2020-04-15,18367,2.07944154167984,-Inf,270,14,216,9,31,0.184210526315789,0.710526315789474,1,1,FALSE,,,,,
9,1,KE,Africa,KEN,51393010,kenya,2020-04-16,18368,2.19722457733622,0,270,14,225,10,31,0.184210526315789,0.710526315789474,1,1,FALSE,,,,,
9,1,KE,Africa,KEN,51393010,kenya,2020-04-17,18369,2.19722457733622,0,270,14,234,11,31,0.184210526315789,0.710526315789474,1,1,FALSE,,,,,
12,0,KE,Africa,KEN,51393010,kenya,2020-04-18,18370,2.484906649788,-Inf,270,14,246,11,31,0.184210526315789,0.710526315789474,1,1,FALSE,,,,,
16,1,KE,Africa,KEN,51393010,kenya,2020-04-19,18371,2.77258872223978,0,270,14,262,12,31,0.184210526315789,0.710526315789474,1,1,FALSE,,,,,
8,2,KE,Africa,KEN,51393010,kenya,2020-04-20,18372,2.07944154167984,0.693147180559945,270,14,270,14,31,0.184210526315789,0.710526315789474,1,1,FALSE,,,,,
3,0,KG,Asia,KGZ,6315800,kyrgyzstan,2020-03-19,18340,1.09861228866811,-Inf,568,7,3,0,27,0.181818181818182,0.878787878787879,1,3,FALSE,,,,,
3,0,KG,Asia,KGZ,6315800,kyrgyzstan,2020-03-20,18341,1.09861228866811,-Inf,568,7,6,0,27,0.181818181818182,0.878787878787879,2,3,FALSE,,,,,
0,0,KG,Asia,KGZ,6315800,kyrgyzstan,2020-03-21,18342,-Inf,-Inf,568,7,6,0,27,0.181818181818182,0.878787878787879,,,FALSE,,,,,
8,0,KG,Asia,KGZ,6315800,kyrgyzstan,2020-03-22,18343,2.07944154167984,-Inf,568,7,14,0,27,0.181818181818182,0.878787878787879,2,3,FALSE,,,,,
0,0,KG,Asia,KGZ,6315800,kyrgyzstan,2020-03-23,18344,-Inf,-Inf,568,7,14,0,27,0.181818181818182,0.878787878787879,,,FALSE,,,,,
2,0,KG,Asia,KGZ,6315800,kyrgyzstan,2020-03-24,18345,0.693147180559945,-Inf,568,7,16,0,27,0.181818181818182,0.878787878787879,1,3,FALSE,,,,,
26,0,KG,Asia,KGZ,6315800,kyrgyzstan,2020-03-25,18346,3.25809653802148,-Inf,568,7,42,0,27,0.181818181818182,0.878787878787879,1,3,FALSE,,,,,
2,0,KG,Asia,KGZ,6315800,kyrgyzstan,2020-03-26,18347,0.693147180559945,-Inf,568,7,44,0,27,0.181818181818182,0.878787878787879,2,3,FALSE,,,,,
0,0,KG,Asia,KGZ,6315800,kyrgyzstan,2020-03-27,18348,-Inf,-Inf,568,7,44,0,27,0.181818181818182,0.878787878787879,,,FALSE,,,,,
14,0,KG,Asia,KGZ,6315800,kyrgyzstan,2020-03-28,18349,2.63905732961526,-Inf,568,7,58,0,27,0.181818181818182,0.878787878787879,1,3,FALSE,,,,,
26,0,KG,Asia,KGZ,6315800,kyrgyzstan,2020-03-29,18350,3.25809653802148,-Inf,568,7,84,0,27,0.181818181818182,0.878787878787879,3,3,FALSE,,,,,
0,0,KG,Asia,KGZ,6315800,kyrgyzstan,2020-03-30,18351,-Inf,-Inf,568,7,84,0,27,0.181818181818182,0.878787878787879,,,FALSE,,,,,
0,0,KG,Asia,KGZ,6315800,kyrgyzstan,2020-03-31,18352,-Inf,-Inf,568,7,84,0,27,0.181818181818182,0.878787878787879,,,FALSE,,,,,
23,0,KG,Asia,KGZ,6315800,kyrgyzstan,2020-04-01,18353,3.13549421592915,-Inf,568,7,107,0,27,0.181818181818182,0.878787878787879,1,2,FALSE,,,,,
5,1,KG,Asia,KGZ,6315800,kyrgyzstan,2020-04-02,18354,1.6094379124341,0,568,7,112,1,27,0.181818181818182,0.878787878787879,1,2,FALSE,,,,,
13,0,KG,Asia,KGZ,6315800,kyrgyzstan,2020-04-03,18355,2.56494935746154,-Inf,568,7,125,1,27,0.181818181818182,0.878787878787879,1,2,FALSE,,,,,
19,0,KG,Asia,KGZ,6315800,kyrgyzstan,2020-04-04,18356,2.94443897916644,-Inf,568,7,144,1,27,0.181818181818182,0.878787878787879,2,2,FALSE,,,,,
0,0,KG,Asia,KGZ,6315800,kyrgyzstan,2020-04-05,18357,-Inf,-Inf,568,7,144,1,27,0.181818181818182,0.878787878787879,,,FALSE,,,,,
72,3,KG,Asia,KGZ,6315800,kyrgyzstan,2020-04-06,18358,4.27666611901606,1.09861228866811,568,7,216,4,27,0.181818181818182,0.878787878787879,1,1,FALSE,,,,,
12,0,KG,Asia,KGZ,6315800,kyrgyzstan,2020-04-07,18359,2.484906649788,-Inf,568,7,228,4,27,0.181818181818182,0.878787878787879,1,1,FALSE,,,,,
42,0,KG,Asia,KGZ,6315800,kyrgyzstan,2020-04-08,18360,3.73766961828337,-Inf,568,7,270,4,27,0.181818181818182,0.878787878787879,1,1,FALSE,,,,,
10,0,KG,Asia,KGZ,6315800,kyrgyzstan,2020-04-09,18361,2.30258509299405,-Inf,568,7,280,4,27,0.181818181818182,0.878787878787879,1,1,FALSE,,,,,
18,1,KG,Asia,KGZ,6315800,kyrgyzstan,2020-04-10,18362,2.89037175789616,0,568,7,298,5,27,0.181818181818182,0.878787878787879,1,1,FALSE,,,,,
41,0,KG,Asia,KGZ,6315800,kyrgyzstan,2020-04-11,18363,3.71357206670431,-Inf,568,7,339,5,27,0.181818181818182,0.878787878787879,1,1,FALSE,,,,,
38,0,KG,Asia,KGZ,6315800,kyrgyzstan,2020-04-12,18364,3.63758615972639,-Inf,568,7,377,5,27,0.181818181818182,0.878787878787879,1,1,FALSE,,,,,
42,0,KG,Asia,KGZ,6315800,kyrgyzstan,2020-04-13,18365,3.73766961828337,-Inf,568,7,419,5,27,0.181818181818182,0.878787878787879,1,1,FALSE,,,,,
11,0,KG,Asia,KGZ,6315800,kyrgyzstan,2020-04-14,18366,2.39789527279837,-Inf,568,7,430,5,27,0.181818181818182,0.878787878787879,1,1,FALSE,,,,,
19,0,KG,Asia,KGZ,6315800,kyrgyzstan,2020-04-15,18367,2.94443897916644,-Inf,568,7,449,5,27,0.181818181818182,0.878787878787879,1,1,FALSE,,,,,
17,0,KG,Asia,KGZ,6315800,kyrgyzstan,2020-04-16,18368,2.83321334405622,-Inf,568,7,466,5,27,0.181818181818182,0.878787878787879,1,1,FALSE,,,,,
23,0,KG,Asia,KGZ,6315800,kyrgyzstan,2020-04-17,18369,3.13549421592915,-Inf,568,7,489,5,27,0.181818181818182,0.878787878787879,1,1,FALSE,,,,,
17,0,KG,Asia,KGZ,6315800,kyrgyzstan,2020-04-18,18370,2.83321334405622,-Inf,568,7,506,5,27,0.181818181818182,0.878787878787879,1,1,FALSE,,,,,
48,0,KG,Asia,KGZ,6315800,kyrgyzstan,2020-04-19,18371,3.87120101090789,-Inf,568,7,554,5,27,0.181818181818182,0.878787878787879,1,1,FALSE,,,,,
14,2,KG,Asia,KGZ,6315800,kyrgyzstan,2020-04-20,18372,2.63905732961526,0.693147180559945,568,7,568,7,27,0.181818181818182,0.878787878787879,1,1,FALSE,,,,,
